,weeks,intervals,word_size,window_size,n_bins,function,bop_accuracy,bop_recall,bop_precision,bop_f1,bop_pos-rate,bop_neg-rate,boss_accuracy,boss_recall,boss_precision,boss_f1,boss_pos-rate,boss_neg-rate,saxvsm_accuracy,saxvsm_recall,saxvsm_precision,saxvsm_f1,saxvsm_pos-rate,saxvsm_neg-rate
42,9,168,30,0.5,10,avg,0.8095923261390888,0.1706349206349206,0.18578636891889908,0.17770455561540058,0.11079136690647483,0.8892086330935252,0.705515587529976,0.36507936507936506,0.1691442146180778,0.23101399557511124,0.2618705035971223,0.7381294964028777,0.7040767386091127,0.373015873015873,0.1705891432981734,0.2338962095385124,0.26522781774580334,0.7347721822541966
43,9,168,30,0.5,10,count,0.8206235011990408,0.17460317460317462,0.20735773011138695,0.18902784720194488,0.10071942446043165,0.8992805755395684,0.4508393285371703,0.5873015873015873,0.12451898135571049,0.2054293702688199,0.570263788968825,0.4297362110311751,0.7031175059952038,0.373015873015873,0.17002381527995147,0.23336687195326036,0.26618705035971224,0.7338129496402878
44,9,168,30,0.5,10,max,0.8172661870503598,0.1626984126984127,0.19320261437908495,0.17654198389054399,0.1011990407673861,0.8988009592326138,0.7059952038369305,0.35714285714285715,0.16715914804150098,0.2275759161204932,0.2594724220623501,0.7405275779376499,0.7035971223021583,0.373015873015873,0.17026427962489343,0.23360573201421084,0.2657074340527578,0.7342925659472422
45,9,168,30,0.5,14,avg,0.8081534772182254,0.13888888888888887,0.15816155522037875,0.14778160976991386,0.10455635491606714,0.8954436450839328,0.7050359712230216,0.3611111111111111,0.16748881873191265,0.22866127583108717,0.26139088729016785,0.7386091127098321,0.7040767386091127,0.373015873015873,0.1705891432981734,0.2338962095385124,0.26522781774580334,0.7347721822541966
46,9,168,30,0.5,14,count,0.8196642685851319,0.16666666666666666,0.2012071286081669,0.1822745852741957,0.09976019184652278,0.9002398081534772,0.6163069544364509,0.41269841269841273,0.1379513850884245,0.2066090134668781,0.3625899280575539,0.6374100719424459,0.7031175059952038,0.373015873015873,0.17002381527995147,0.23336687195326036,0.26618705035971224,0.7338129496402878
47,9,168,30,0.5,14,max,0.8143884892086332,0.16269841269841268,0.1883113883113883,0.17434071948462304,0.1040767386091127,0.8959232613908873,0.7050359712230216,0.35714285714285715,0.16617921832037613,0.22667636641674802,0.260431654676259,0.7395683453237409,0.7035971223021583,0.373015873015873,0.17034867895323144,0.23365734947756192,0.2657074340527578,0.7342925659472422
48,9,168,50,0.2,10,avg,0.8182254196642686,0.15476190476190474,0.18467441867983023,0.16757286831966275,0.09832134292565947,0.9016786570743406,0.6729016786570744,0.4801587301587302,0.18043937373124821,0.2618867598641806,0.3223021582733813,0.6776978417266187,0.6719424460431654,0.4801587301587302,0.1798636953643077,0.26130417444456167,0.32326139088729017,0.6767386091127098
49,9,168,50,0.2,10,count,0.8062350119904077,0.1626984126984127,0.17247474747474748,0.1668683431020357,0.11223021582733812,0.8877697841726618,0.6316546762589929,0.49603174603174605,0.16336151257520362,0.24547654695049745,0.3673860911270983,0.6326139088729017,0.671462829736211,0.4801587301587302,0.17963546302378508,0.2610466521601049,0.3237410071942446,0.6762589928057553
50,9,168,50,0.2,10,max,0.8153477218225419,0.16666666666666666,0.18723436551305406,0.17567049808429117,0.1040767386091127,0.8959232613908873,0.6724220623501199,0.4801587301587302,0.1801501440203216,0.2615944661484955,0.32278177458033575,0.6772182254196643,0.6709832134292566,0.4801587301587302,0.17934294989725852,0.2607453543196572,0.32422062350119907,0.6757793764988009
51,9,168,50,0.2,14,avg,0.8105515587529976,0.15476190476190474,0.17174425133872936,0.1621784345922277,0.10599520383693045,0.8940047961630695,0.6729016786570744,0.4801587301587302,0.18043937373124821,0.2618867598641806,0.3223021582733813,0.6776978417266187,0.6719424460431654,0.4801587301587302,0.1798636953643077,0.26130417444456167,0.32326139088729017,0.6767386091127098
52,9,168,50,0.2,14,count,0.8139088729016787,0.1706349206349206,0.18696541688067111,0.17739159577685248,0.10647482014388489,0.8935251798561152,0.660431654676259,0.48809523809523814,0.17553056512179555,0.2578867167834555,0.33669064748201444,0.6633093525179857,0.671462829736211,0.4801587301587302,0.17963546302378508,0.2610466521601049,0.3237410071942446,0.6762589928057553
53,9,168,50,0.2,14,max,0.8129496402877697,0.1626984126984127,0.18333333333333335,0.17190476190476192,0.10551558752997602,0.8944844124700241,0.6729016786570744,0.4801587301587302,0.18043937373124821,0.2618867598641806,0.3223021582733813,0.6776978417266187,0.6724220623501199,0.4801587301587302,0.1801501440203216,0.2615944661484955,0.32278177458033575,0.6772182254196643
